project_id	geoname_id	precision_code	place_name	latitude	longitude	location_type_code	geoname_adm_code	geonames_adm_name
P057296	214481	1	Kananga	-5.89624	22.41659	PPLA	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
P057296	8335010	3	Kananga City	-5.872	22.505	ADM2	CD|03|8335010	Democratic Republic of the Congo|Kasaï-Occidental|Kananga City
P057296	922995	1	Kapolowe	-11.03333	26.95	PPL	CD|00	Democratic Republic of the Congo
P057296	7670859	3	Kasai District	-5.04201	21.18443	ADM2	CD|03|20	Democratic Republic of the Congo|Kasaï-Occidental|Kasai District
P057296	213836	1	Katanga	-6.33253	20.58211	PPL	CD|00	Democratic Republic of the Congo
P057296	922938	1	Katanga	-11.11667	27.1	PPL	CD|00	Democratic Republic of the Congo
P057296	205703	4	Katanga Province	-9	26	ADM1	CD|05	Democratic Republic of the Congo|Katanga
P057296	213653	1	Kaumbo	-8.4	24.68333	PPL	CD|00	Democratic Republic of the Congo
P057296	213609	1	Kayala	-6.12488	20.39531	PPL	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
P057296	922894	1	Kayombo	-10.26231	26.48855	PPL	CD|00	Democratic Republic of the Congo
P057296	2314937	1	Kenge	-4.80799	17.04237	PPL	CD|00	Democratic Republic of the Congo
P057296	2314704	1	Kikwit	-5.03333	18.81667	ADM3	CD|01|25|278	Democratic Republic of the Congo|Bandundu|Kwilu
P057296	2314705	1	Kikwit	-5.04098	18.81619	PPL	CD|01	Democratic Republic of the Congo|Bandundu
P057296	2314656	1	Kimafu	-4.96198	18.57603	PPL	CD|01	Democratic Republic of the Congo|Bandundu
P057296	212935	1	Kimpanga	-7.91114	24.37209	PPL	CD|05	Democratic Republic of the Congo|Katanga
P057296	2314523	1	Kimpese	-5.5615	14.43159	PPL	CD|08	Democratic Republic of the Congo|Bas-Congo
P057296	2314509	1	Kimputu	-4.95664	18.93513	PPL	CD|01	Democratic Republic of the Congo|Bandundu
P057296	2314302	1	Kinshasa	-4.32758	15.31357	PPLC	CD|06	Democratic Republic of the Congo|Kinshasa
P057296	2314300	4	Kinshasa City	-4.375	15.97	ADM1	CD|06	Democratic Republic of the Congo|Kinshasa
P057296	212695	1	Kishiko	-8.8725	25.25028	PPL	CD|05	Democratic Republic of the Congo|Katanga
P057296	8051180	3	Kolwezi	-10.495	25.635	ADM2	CD|05|23	Democratic Republic of the Congo|Katanga|Kolwezi
P057296	922773	1	Kolwezi	-10.71484	25.46674	PPL	CD|05	Democratic Republic of the Congo|Katanga
P057296	922752	1	Kuvumbi	-10.5	26.45	PPL	CD|00	Democratic Republic of the Congo
P057296	2313860	3	Kwango District	-6.542	17.832	ADM2	CD|01|24	Democratic Republic of the Congo|Bandundu|Kwango District
P057296	2313847	3	Kwilu	-5.03333	18.81667	ADM2	CD|01|25	Democratic Republic of the Congo|Bandundu|Kwilu
P057296	208442	1	Lac Mukamba	-5.75435	23.06631	LK	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
P057296	922740	1	Likasi	-10.96833	26.73806	ADM3	CD|05|16|185	Democratic Republic of the Congo|Katanga|Haut Katanga
P057296	922741	1	Likasi	-10.98139	26.73333	PPL	CD|05	Democratic Republic of the Congo|Katanga
P057296	211677	1	Loange	-6.75	23.83333	PPL	CD|00	Democratic Republic of the Congo
P057296	8461213	5	Lovua	-9.07324	22.56299	STM	CD|05	Democratic Republic of the Congo|Katanga
P057296	9009849	1	Lubilash	-7.73586	24.22353	PPL	CD|05	Democratic Republic of the Congo|Katanga
P057296	210991	1	Lubudi	-9.95545	25.97194	PPL	CD|00	Democratic Republic of the Congo
P057296	922702	1	Lubumbashi	-11.66667	27.46667	ADM3	CD|05|16|193	Democratic Republic of the Congo|Katanga|Haut Katanga
P057296	922704	1	Lubumbashi	-11.66089	27.47938	PPLA	CD|05	Democratic Republic of the Congo|Katanga
P057296	9165800	3	Lubumbashi (city)	-11.72207	27.5173	ADM2	CD|05|9165800	Democratic Republic of the Congo|Katanga|Lubumbashi (city)
P057296	7731969	3	Lukaya	-5.17212	15.56972	ADM2	CD|08|27	Democratic Republic of the Congo|Bas-Congo|Lukaya
P057296	210596	3	Lulua District	-6.292	22.483	ADM2	CD|03|28	Democratic Republic of the Congo|Kasaï-Occidental|Lulua District
P057296	210562	1	Lumba-Mongo	-8.43333	24.78333	PPL	CD|00	Democratic Republic of the Congo
P057296	2313127	1	Malodi-Mukedi	-5.64429	19.77342	PPL	CD|01	Democratic Republic of the Congo|Bandundu
P057296	2313026	1	Masamuna	-4.8018	17.61494	PPL	CD|01	Democratic Republic of the Congo|Bandundu
P057296	2313011	1	Masi-Manimba	-4.77549	17.89095	PPL	CD|01	Democratic Republic of the Congo|Bandundu
P057296	2593460	1	Masina	-4.38361	15.39139	PPL	CD|06	Democratic Republic of the Congo|Kinshasa
P057296	2313002	1	Matadi	-5.79949	13.44068	PPLA	CD|08	Democratic Republic of the Congo|Bas-Congo
P057296	2312895	1	Mbandaka	0.04865	18.26034	PPLA	CD|02	Democratic Republic of the Congo|Équateur
P057296	2312888	1	Mbanza-Ngungu	-5.25837	14.85838	PPL	CD|08	Democratic Republic of the Congo|Bas-Congo
P057296	209226	3	Mbuji-Mayi City	-6.15	23.6	ADM2	CD|04|209226	Democratic Republic of the Congo|Kasaï-Oriental|Mbuji-Mayi City
P057296	209228	1	Mbuji-Mayi	-6.13603	23.58979	PPLA	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
P057296	2312750	1	Misele	-4.77543	17.49624	PPL	CD|01	Democratic Republic of the Congo|Bandundu
P057296	208937	1	Mokabe-Kasiri	-9.96667	26.26667	PPL	CD|00	Democratic Republic of the Congo
P057296	2312515	1	Mosango	-4.88344	18.11427	PPL	CD|01	Democratic Republic of the Congo|Bandundu
P057296	208341	1	Mukulakulu	-9.55467	25.80418	PPL	CD|00	Democratic Republic of the Congo
P057296	922459	1	Mulungwishi	-10.78278	26.63111	PPL	CD|05	Democratic Republic of the Congo|Katanga
P057296	2312227	1	Mutiene	-4.28333	16.01667	PPL	CD|00	Democratic Republic of the Congo
P057296	207569	1	Mwene Ditu	-7	23.45	ADM3	CD|04|19|281	Democratic Republic of the Congo|Kasaï-Oriental|Kabinda
P057296	207570	1	Mwene-Ditu	-7.00906	23.45278	PPL	CD|04	Democratic Republic of the Congo|Kasaï-Oriental
P057296	207517	1	Mweye	-8.55306	24.8425	PPL	CD|05	Democratic Republic of the Congo|Katanga
P057296	2317277	4	Province du Bas-Congo	-5.5	14.5	ADM1	CD|08	Democratic Republic of the Congo|Bas-Congo
P057296	2311327	1	Songololo	-5.70029	14.03978	PPL	CD|08	Democratic Republic of the Congo|Bas-Congo
P057296	205295	1	Tambo-Mwana	-9.97925	26.21299	PPL	CD|00	Democratic Republic of the Congo
P057296	922123	1	Tenke	-10.58333	26.11667	PPL	CD|00	Democratic Republic of the Congo
P057296	204953	1	Tshikapa	-6.41621	20.79995	PPL	CD|03	Democratic Republic of the Congo|Kasaï-Occidental
P057296	8335011	3	Tshikapa City	-6.409	20.823	ADM2	CD|03|8335011	Democratic Republic of the Congo|Kasaï-Occidental|Tshikapa City
P057296	8260565	3	Tshilenge District	-6.25431	23.4978	ADM2	CD|04|38	Democratic Republic of the Congo|Kasaï-Oriental|Tshilenge District
P057296	204803	1	Tshipasa	-8.05	24.51667	PPL	CD|00	Democratic Republic of the Congo
P057326	3675686	4	Departamento del Magdalena	10	-74.5	ADM1	CO|38	Colombia|Magdalena
P057326	3678847	4	Departamento de La Guajira	11.5	-72.5	ADM1	CO|17	Colombia|La Guajira
P057326	3686880	4	Departamento del Cesar	9.33333	-73.5	ADM1	CO|10	Colombia|Cesar
P057326	3673867	5	Sierra Nevada de Santa Marta	10.82838	-73.69251	MTS	CO|00	Colombia
P057369	3686110	8	Republic of Colombia	4	-73.25	PCLI	CO|00	Colombia
P057394	2571559	2	Abuko Nature Reserve	13.39139	-16.6525	RESN	GM|05	Gambia|Western
P057394	2411651	1	Banjul International Airport	13.34444	-16.65833	AIRP	GM|05	Gambia|Western
P057394	2413875	4	City of Banjul	13.45	-16.58333	ADM1	GM|01	Gambia|Banjul
P057394	2412327	1	Denton Bridge	13.46833	-16.62972	BDG	GM|01	Gambia|Banjul
P057394	2413451	6	Gambia	13.5	-15.5	PCLI	GM|00	Gambia
P057394	2413452	5	Gambie	13.46667	-16.56667	STM	GM|00	Gambia
P057394	2413107	3	Kanifing	13.45	-16.66667	ADM2	GM|01|2413107	Gambia|Banjul|Kanifing
P057394	2593772	3	Kombo Saint Mary District	13.44389	-16.64583	ADM2	GM|01|2593772	Gambia|Banjul|Kombo Saint Mary District
P057394	2412811	1	Kuloro	13.28056	-16.57806	PPL	GM|05	Gambia|Western
P057416	3924105	1	Amarete	-15.23333	-68.96667	PPL	BO|04	Bolivia|La Paz
P057416	3923883	1	Antarani	-16.85	-68.53333	AREA	BO|04	Bolivia|La Paz
P057416	3923488	1	Ayo Ayo	-17.0937	-68.00623	PPL	BO|04	Bolivia|La Paz
P057416	3922965	1	Buena Vista	-17.45659	-63.65876	PPL	BO|08	Bolivia|Santa Cruz
P057416	3922685	1	Cala Cala	-17.48333	-67.51667	PPL	BO|04	Bolivia|La Paz
P057416	3922497	1	Caluyo	-17.15	-67.33333	PPL	BO|04	Bolivia|La Paz
P057416	3922247	1	Candelaria	-17.5	-63.06667	PPL	BO|08	Bolivia|Santa Cruz
P057416	3922103	1	Caquiaviri	-17.02231	-68.60774	PPL	BO|04	Bolivia|La Paz
P057416	3921407	1	Challacota	-19.25497	-67.75948	PPL	BO|05	Bolivia|Oruro
P057416	9165821	1	Chojasivi	-16.43941	-68.69423	PPL	BO|04	Bolivia|La Paz
P057416	3919707	1	Comanche	-17.06667	-68.41667	PPL	BO|04	Bolivia|La Paz
P057416	3919537	1	Comunidad Llachuani	-15.25	-69.05	PPL	BO|04	Bolivia|La Paz
P057416	3919633	1	Comunidad Chuñavi	-16.56667	-67.7	PPL	BO|04	Bolivia|La Paz
P057416	3919277	1	Condoriri	-16.15	-68.25	LCTY	BO|04	Bolivia|La Paz
P057416	3919061	1	Corque	-18.34984	-67.68185	PPL	BO|05	Bolivia|Oruro
P057416	3918975	1	Cota Cota	-16.41667	-68.5	PPL	BO|04	Bolivia|La Paz
P057416	3918938	1	Cotoca	-17.75154	-62.99253	PPL	BO|08	Bolivia|Santa Cruz
P057416	9165878	1	Cruz Loma	-16.05241	-68.46667	PPL	BO|04	Bolivia|La Paz
P057416	3918667	1	Cumana	-16.35	-68.73333	PPL	BO|04	Bolivia|La Paz
P057416	3904907	4	Departamento de Santa Cruz	-17.5	-61.5	ADM1	BO|08	Bolivia|Santa Cruz
P057416	3907580	4	Departamento de Potosí	-20.66667	-67	ADM1	BO|07	Bolivia|Potosí
P057416	3909233	4	Departamento de Oruro	-18.66667	-67.5	ADM1	BO|05	Bolivia|Oruro
P057416	3911924	4	Departamento de La Paz	-15.5	-68	ADM1	BO|04	Bolivia|La Paz
P057416	3919966	4	Departamento de Cochabamba	-17.5	-65.66667	ADM1	BO|02	Bolivia|Cochabamba
P057416	3918121	1	El Porvenir	-17.48333	-63.55	LCTY	BO|08	Bolivia|Santa Cruz
P057416	3918313	1	El Carmen	-17.85	-63.21667	PPLX	BO|08	Bolivia|Santa Cruz
P057416	3923172	4	El Beni	-14	-65.5	ADM1	BO|03	Bolivia|El Beni
P057416	9165900	1	El Porvenir	-16.49604	-68.20912	PPL	BO|04	Bolivia|La Paz
P057416	3916429	1	Estancia Potreros	-17.48333	-63.65	PPL	BO|08	Bolivia|Santa Cruz
P057416	3915719	1	Florida	-18.80381	-68.34742	PPL	BO|05	Bolivia|Oruro
P057416	3914886	1	Huancarani	-15.3	-69.01667	PPL	BO|04	Bolivia|La Paz
P057416	3913585	1	Japo	-17.68354	-66.77384	PPL	BO|02	Bolivia|Cochabamba
P057416	3912159	1	Laguna Verde	-21.01764	-68.10557	PPL	BO|07	Bolivia|Potosí
P057416	3912103	1	Laja	-16.53333	-68.38333	PPL	BO|04	Bolivia|La Paz
P057416	9165904	1	Los Tajibos	-17.80998	-63.12485	PPL	BO|08	Bolivia|Santa Cruz
P057416	3910984	1	Macha	-18.91667	-66.3	PPL	BO|07	Bolivia|Potosí
P057416	3910982	1	Machaca	-18.21667	-67.65	PPL	BO|05	Bolivia|Oruro
P057416	3908850	1	Palcoco	-16.3	-68.45	PPL	BO|04	Bolivia|La Paz
P057416	3908097	1	Perotó	-14.83333	-64.51667	PPL	BO|03	Bolivia|El Beni
P057416	3923057	6	Plurinational State of Bolivia	-17	-65	PCLI	BO|00	Bolivia
P057416	3906794	1	Quillacas	-19.23278	-66.9419	PPL	BO|05	Bolivia|Oruro
P057416	3905452	1	San Julián	-19.36667	-64.33333	PPL	BO|01	Bolivia|Chuquisaca
P057416	3905540	1	San José de Kala	-18.61034	-67.8677	PPL	BO|05	Bolivia|Oruro
P057416	8378715	1	San Antonio de Lomerio	-16.76853	-61.81038	PPL	BO|08|0711	Bolivia|Santa Cruz|Provincia Ñuflo de Chávez
P057416	3904786	1	Santa Rosa	-15.91577	-61.43271	PPL	BO|08|0703	Bolivia|Santa Cruz|Provincia Velasco
P057416	3904665	1	Santiago de Machaca	-17.08333	-69.26667	PPL	BO|04	Bolivia|La Paz
P057416	3903738	1	Taconi	-18.03797	-65.95502	PPL	BO|07	Bolivia|Potosí
P057416	3903380	1	Taraco	-16.45709	-68.85842	PPL	BO|04	Bolivia|La Paz
P057416	3902872	1	Titiri	-18.38893	-68.33241	PPL	BO|05	Bolivia|Oruro
P057416	3900806	1	Zapocó	-16.56667	-61.58333	PPL	BO|08	Bolivia|Santa Cruz
P057473	3430657	4	Provincia de Misiones	-26.81427	-54.34387	ADM1	AR|14	Argentina|Misiones
P057473	3833578	4	Provincia de Tucumán	-27	-65.5	ADM1	AR|24	Argentina|Tucumán
P057473	3838231	4	Provincia de Salta	-24.75806	-65.43457	ADM1	AR|17	Argentina|Salta
P057473	3838830	4	Provincia de Río Negro	-40	-67	ADM1	AR|16	Argentina|Rio Negro
P057473	3843122	4	Provincia del Neuquén	-39	-70	ADM1	AR|15	Argentina|Neuquen
P057473	3853404	4	Provincia de Jujuy	-23	-66	ADM1	AR|10	Argentina|Jujuy
P057481	3443909	1	Aiguá	-34.2	-54.75	PPL	UY|09	Uruguay|Maldonado
P057481	3442503	5	Arroyo Grande	-33.13333	-57.15	STM	UY|06	Uruguay|Flores
P057481	3442776	5	Arroyo del Descarnado	-34.56667	-55.93333	STM	UY|02	Uruguay|Canelones
P057481	3442804	5	Arroyo Curticeras	-31.06667	-55.48333	STM	UY|13	Uruguay|Rivera
P057481	3443687	5	Arroyo Bañado de Rocha	-31.7	-55.8	STM	UY|18	Uruguay|Tacuarembó
P057481	3443737	1	Atlántida	-34.7719	-55.7584	PPL	UY|02	Uruguay|Canelones
P057481	3440535	5	Cañada de Santos	-32.75	-53.5	STM	UY|03	Uruguay|Cerro Largo
P057481	3443413	1	Canelones	-34.52278	-56.27778	PPLA	UY|02	Uruguay|Canelones
P057481	3443341	2	Carmelo	-34.00023	-58.28402	PPL	UY|04	Uruguay|Colonia
P057481	3440054	4	Departamento de Soriano	-33.5	-57.75	ADM1	UY|17	Uruguay|Soriano
P057481	3440645	4	Departamento de San José	-34.25	-56.75	ADM1	UY|16	Uruguay|San José
P057481	3440780	4	Departamento de Rivera	-31.5	-55.25	ADM1	UY|13	Uruguay|Rivera
P057481	3441572	4	Departamento de Montevideo	-34.825	-56.2	ADM1	UY|10	Uruguay|Montevideo
P057481	3441890	4	Departamento de Maldonado	-34.58333	-54.83333	ADM1	UY|09	Uruguay|Maldonado
P057481	3442007	4	Departamento de Lavalleja	-34	-55	ADM1	UY|08	Uruguay|Lavalleja
P057481	3442584	4	Departamento de Florida	-33.83333	-55.91667	ADM1	UY|07	Uruguay|Florida
P057481	3442587	4	Departamento de Flores	-33.58333	-56.83333	ADM1	UY|06	Uruguay|Flores
P057481	3442720	4	Departamento de Durazno	-33.08333	-56.08333	ADM1	UY|05	Uruguay|Durazno
P057481	3443025	4	Departamento de Colonia	-34.16667	-57.66667	ADM1	UY|04	Uruguay|Colonia
P057481	3442727	1	Durazno	-33.41306	-56.50056	PPLA	UY|05	Uruguay|Durazno
P057481	3442716	1	Ecilda Paullier	-34.36667	-57.06667	PPL	UY|16	Uruguay|San José
P057481	3442585	1	Florida	-34.09556	-56.21417	PPLA	UY|07	Uruguay|Florida
P057481	3442582	2	Fraile Muerto	-32.51667	-54.53333	PPL	UY|10	Uruguay|Montevideo
P057481	3442564	1	Fray Marcos	-34.18333	-55.73333	PPL	UY|08	Uruguay|Lavalleja
P057481	3442221	2	José Pedro Varela	-33.45	-54.53333	PPL	UY|08	Uruguay|Lavalleja
P057481	3442199	1	Juan Soler	-34.31917	-56.80528	PPL	UY|16	Uruguay|San José
P057481	3441702	1	Melo	-32.36667	-54.18333	PPLA	UY|03	Uruguay|Cerro Largo
P057481	3441665	1	Minas	-34.37589	-55.23771	PPLA	UY|08	Uruguay|Lavalleja
P057481	3441659	1	Minas de Corrales	-31.58333	-55.46667	PPL	UY|13	Uruguay|Rivera
P057481	3441575	1	Montevideo	-34.90328	-56.18816	PPLC	UY|10	Uruguay|Montevideo
P057481	3441358	1	Pan de Azúcar	-34.8	-55.23333	PPL	UY|09	Uruguay|Maldonado
P057481	3441354	1	Pando	-34.71667	-55.95	PPL	UY|02	Uruguay|Canelones
P057481	3440949	1	Paso del Puerto	-33.13333	-57.18333	PASS	UY|17	Uruguay|Soriano
P057481	3441074	1	Piriápolis	-34.86819	-55.27436	PPL	UY|09	Uruguay|Maldonado
P057481	3440762	1	Rodríguez	-34.38278	-56.54167	PPL	UY|16	Uruguay|San José
P057481	3440596	1	San Ramón	-34.3	-55.96667	PPL	UY|02	Uruguay|Canelones
P057481	3440639	1	San José de Mayo	-34.3375	-56.71361	PPLA	UY|16	Uruguay|San José
P057481	3440654	1	San Jacinto	-34.55	-55.88333	PPL	UY|02	Uruguay|Canelones
P057481	3440696	1	San Carlos	-34.8	-54.91667	PPL	UY|09	Uruguay|Maldonado
P057481	3440554	1	Santa Rosa	-34.4975	-56.03722	PPL	UY|02	Uruguay|Canelones
P057481	3440571	1	Santa Lucía	-34.45333	-56.39056	PPL	UY|02	Uruguay|Canelones
P057481	3440379	1	Sauce	-34.64694	-56.06278	PPL	UY|02	Uruguay|Canelones
P057481	3440021	1	Tala	-34.35	-55.76667	PPL	UY|02	Uruguay|Canelones
P057481	3439748	1	Trinidad	-33.5165	-56.89957	PPLA	UY|06	Uruguay|Flores
P057481	3439598	1	Villa del Carmen	-33.25	-56.01667	PPL	UY|05	Uruguay|Durazno
P057481	3439525	1	Young	-32.68333	-57.63333	PPL	UY|12	Uruguay|Río Negro
P057531	3514211	4	Estado de Yucatán	20.83333	-89	ADM1	MX|31	Mexico|Yucatán
P057531	3514780	4	Estado de Veracruz-Llave	19.33333	-96.66667	ADM1	MX|30	Mexico|Veracruz
P057531	3515359	4	Estado de Tlaxcala	19.41667	-98.16667	ADM1	MX|29	Mexico|Tlaxcala
P057531	3516391	4	Estado de Tamaulipas	24	-98.75	ADM1	MX|28	Mexico|Tamaulipas
P057531	3516458	4	Estado de Tabasco	18	-92.66667	ADM1	MX|27	Mexico|Tabasco
P057531	3520887	4	Estado de Quintana Roo	19.66667	-88.5	ADM1	MX|23	Mexico|Quintana Roo
P057531	3520914	4	Estado de Querétaro de Arteaga	21	-99.91667	ADM1	MX|22	Mexico|Querétaro
P057531	3521082	4	Estado de Puebla	18.83333	-98	ADM1	MX|21	Mexico|Puebla
P057531	3522509	4	Estado de Oaxaca	17	-96.5	ADM1	MX|20	Mexico|Oaxaca
P057531	3522542	4	Estado de Nuevo León	25.66667	-100	ADM1	MX|19	Mexico|Nuevo León
P057531	3522961	4	Estado de Morelos	18.75	-99	ADM1	MX|17	Mexico|Morelos
P057531	3523272	4	Estado de México	19.33333	-99.5	ADM1	MX|15	Mexico|México
P057531	3527115	4	Estado de Hidalgo	20.5	-99	ADM1	MX|13	Mexico|Hidalgo
P057531	3527213	4	Estado de Guerrero	17.66667	-100	ADM1	MX|12	Mexico|Guerrero
P057531	3531011	4	Estado de Chiapas	16.5	-92.5	ADM1	MX|05	Mexico|Chiapas
P057531	3531730	4	Estado de Campeche	19	-90.5	ADM1	MX|04	Mexico|Campeche
P057531	3979840	4	Estado de Zacatecas	23	-103	ADM1	MX|32	Mexico|Zacatecas
P057531	3982846	4	Estado de Sonora	29.33333	-110.66667	ADM1	MX|26	Mexico|Sonora
P057531	3983035	4	Estado de Sinaloa	25	-107.5	ADM1	MX|25	Mexico|Sinaloa
P057531	3985605	4	Estado de San Luis Potosí	22.5	-100.5	ADM1	MX|24	Mexico|San Luis Potosí
P057531	3995012	4	Estado de Nayarit	22	-105	ADM1	MX|18	Mexico|Nayarit
P057531	3995955	4	Estado de Michoacán de Ocampo	19.16667	-101.83333	ADM1	MX|16	Mexico|Michoacán
P057531	4004156	4	Estado de Jalisco	20.33333	-103.66667	ADM1	MX|14	Mexico|Jalisco
P057531	4005267	4	Estado de Guanajuato	21	-101	ADM1	MX|11	Mexico|Guanajuato
P057531	4011741	4	Estado de Durango	24.83333	-104.83333	ADM1	MX|10	Mexico|Durango
P057531	4013513	4	Estado de Colima	19.16667	-104	ADM1	MX|08	Mexico|Colima
P057531	4013674	4	Estado de Coahuila de Zaragoza	27.33333	-102	ADM1	MX|07	Mexico|Coahuila
P057531	4014336	4	Estado de Chihuahua	28.5	-106	ADM1	MX|06	Mexico|Chihuahua
P057531	4017698	4	Estado de Baja California Sur	25.83333	-111.83333	ADM1	MX|03	Mexico|Baja California Sur
P057531	4017700	4	Estado de Baja California	30	-115	ADM1	MX|02	Mexico|Baja California
P057531	4019231	4	Estado de Aguascalientes	22	-102.5	ADM1	MX|01	Mexico|Aguascalientes
P057531	3996063	8	Mexico	23	-102	PCLI	MX|00	Mexico
P057538	3614975	1	Azacualpa	14.71667	-88.1	PPL	HN|16	Honduras|Santa Bárbara
P057538	3613698	1	Chancaya	15.28333	-87.45	PPL	HN|18	Honduras|Yoro
P057538	3613536	3	Choloma	15.64	-87.92	ADM2	HN|06|0502	Honduras|Cortés|Choloma
P057538	3612907	1	Danlí	14.03333	-86.58333	PPL	HN|07	Honduras|El Paraíso
P057538	3612908	3	Danlí	14.09	-86.37	ADM2	HN|07|0703	Honduras|El Paraíso|Danlí
P057538	3613870	3	Distrito Central	14.13333	-87.21667	ADM2	HN|08|0801	Honduras|Francisco Morazán|Distrito Central
P057538	3610697	3	El Porvenir	15.66667	-86.91667	ADM2	HN|01|0102	Honduras|Atlántida|El Porvenir
P057538	3610967	3	El Paraíso	13.85	-86.55	ADM2	HN|07|0704	Honduras|El Paraíso|El Paraíso
P057538	3611150	1	El Negrito	15.31667	-87.7	PPL	HN|18	Honduras|Yoro
P057538	3611153	3	El Negrito	15.42	-87.68	ADM2	HN|18|1803	Honduras|Yoro|El Negrito
P057538	3612145	1	El Chile	15.8	-87.88333	PPL	HN|06	Honduras|Cortés
P057538	3612688	1	El Amatillo	13.58333	-87.76667	PPL	HN|17	Honduras|Valle
P057538	3609609	3	Goascorán	13.59	-87.7	ADM2	HN|17|1706	Honduras|Valle|Goascorán
P057538	3608799	3	Jacaleapa	14.01667	-86.66667	ADM2	HN|07|0706	Honduras|El Paraíso|Jacaleapa
P057538	3608692	1	Jícaro Galán	13.53167	-87.43889	PPL	HN|17	Honduras|Valle
P057538	3605032	3	Mapulaca	14.01667	-88.61667	ADM2	HN|13|1314	Honduras|Lempira|Mapulaca
P057538	3604586	3	Morazán	15.31667	-87.58333	ADM2	HN|18|1806	Honduras|Yoro|Morazán
P057538	3604580	3	Morocelí	14.11667	-86.83333	ADM2	HN|07|0708	Honduras|El Paraíso|Morocelí
P057538	3604523	3	Nacaome	13.51667	-87.5	ADM2	HN|17|1701	Honduras|Valle|Nacaome
P057538	3604253	3	Olanchito	15.48333	-86.55	ADM2	HN|18|1807	Honduras|Yoro|Olanchito
P057538	3604084	1	Palma Real	15.61667	-88.06667	PPL	HN|06	Honduras|Cortés
P057538	3604069	1	Palmira	15.08333	-88.5	PPL	HN|16	Honduras|Santa Bárbara
P057538	3603367	3	Potrerillos	14	-86.76667	ADM2	HN|07|0710	Honduras|El Paraíso|Potrerillos
P057538	7910436	3	Puerto Cortés	15.79	-87.849	ADM2	HN|06|0506	Honduras|Cortés|Puerto Cortés
P057538	3615399	1	Río Agua Dulce	14.43333	-87.11667	STM	HN|08	Honduras|Francisco Morazán
P057538	3601780	1	San Pedro Zacapa	14.75	-88.11667	PPL	HN|16	Honduras|Santa Bárbara
P057538	3601781	3	San Pedro Zacapa	14.75	-88.11667	ADM2	HN|16|1623	Honduras|Santa Bárbara|San Pedro Zacapa
P057538	3601783	3	San Pedro Sula	15.5	-88	ADM2	HN|06|0501	Honduras|Cortés|San Pedro Sula
P057538	3601932	1	San Luis	15.08333	-88.38333	PPL	HN|16	Honduras|Santa Bárbara
P057538	3601942	3	San Luis	15.09	-88.47	ADM2	HN|16|1620	Honduras|Santa Bárbara|San Luis
P057538	3602097	1	San José de Colinas	15.03333	-88.3	PPL	HN|16	Honduras|Santa Bárbara
P057538	3602098	3	San José de Colinas	15.03333	-88.3	ADM2	HN|16|1619	Honduras|Santa Bárbara|San José de Colinas
P057538	3601516	1	Santa Rita	15.2	-87.88333	PPL	HN|18	Honduras|Yoro
P057538	3601530	3	Santa Rita	15.18	-87.81	ADM2	HN|18|1808	Honduras|Yoro|Santa Rita
P057538	3601532	3	Santa Rita	14.76667	-88.26667	ADM2	HN|16|1625	Honduras|Santa Bárbara|Santa Rita
P057538	3601571	3	Santa Lucía	14.1	-87.1	ADM2	HN|08|0823	Honduras|Francisco Morazán|Santa Lucía
P057538	3601695	3	Santa Bárbara	14.9	-88.16	ADM2	HN|16|1601	Honduras|Santa Bárbara|Santa Bárbara
P057538	3601073	3	Talanga	14.4	-87.08333	ADM2	HN|08|0824	Honduras|Francisco Morazán|Talanga
P057538	3600966	1	Taulabé	14.7	-87.96667	PPL	HN|04	Honduras|Comayagua
P057538	8062524	3	Taulabé	14.67145	-87.98693	ADM2	HN|04|0321	Honduras|Comayagua|Taulabé
P057538	3600949	1	Tegucigalpa	14.0818	-87.20681	PPLC	HN|08	Honduras|Francisco Morazán
P057538	3600424	3	Valle de Ángeles	14.15	-87.03333	ADM2	HN|08|0826	Honduras|Francisco Morazán|Valle de Ángeles
P057538	3600339	3	Villa de San Francisco	14.16667	-86.95	ADM2	HN|08|0827	Honduras|Francisco Morazán|Villa de San Francisco
P057538	3600195	1	Yoro	15.1375	-87.12778	PPLA	HN|18	Honduras|Yoro
P057538	3600197	3	Yoro	15.23	-87.23	ADM2	HN|18|1801	Honduras|Yoro|Yoro
P057602	70357	1	‘Abs	16.00295	43.19724	PPLA2	YE|22|1704	Yemen|Ḩajjah|Abs
P057602	415189	2	Aden	12.77944	45.03667	PPLA	YE|02|2407	Yemen|Aden|Craiter
P057602	7658504	1	Al Qā’idah	16.19625	43.45632	PPL	YE|22	Yemen|Ḩajjah
P057602	78754	1	Al Mukallā	14.54248	49.12424	PPLA	YE|04|1929	Yemen|Ḩaḑramawt|Al Mukalla City
P057602	78977	1	Al Maḩwīt	15.47007	43.54481	PPLA	YE|10|2708	Yemen|Al Maḩwīt|Al Mahwait City
P057602	79415	1	Al Ḩudaydah	14.79781	42.95452	PPLA	YE|08|1821	Yemen|Al Ḩudaydah|Al Hawak
P057602	79455	1	Al Ḩazm	16.16406	44.77692	PPLA	YE|21|1605	Yemen|Al Jawf|Al Hazm
